         212540 function calls (208312 primitive calls) in 0.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\ipykernel\iostream.py:209(send_multipart)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\common.py:403(get_compression_method)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:940(set_bbox_to_anchor)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3101(set_axis_on)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3752(set_navigate)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\IPython\lib\pretty.py:496(remove)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1642(construct_1d_ndarray_preserving_na)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\nanops.py:199(_maybe_get_mask)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\nanops.py:330(_na_ok_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:991(_consolidate_inplace)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1695(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1699(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\common.py:793(_maybe_memory_map)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\Image.py:551(size)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend.py:661(get_legend_handler_map)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2519(<listcomp>)
        7    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\TiffImagePlugin.py:635(_register_writer)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\multiarray.py:1043(copyto)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\linalg\linalg.py:194(_assert_stacked_2d)
        7    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:147(_maybe_coerce_values)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1847(<lambda>)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1093(_is_index_col)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\pyplot.py:755(get_fignums)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\text.py:1124(set_rotation)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:3718(get_mutation_aspect)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:74(get_geometry)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\legend_handler.py:155(get_numpoints)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:3768(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\copyreg.py:90(__newobj__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:3117(size)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1232(name)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4485(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:343(shape)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1544(_draw)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\PpmImagePlugin.py:47(PpmImageFile)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\arraysetops.py:342(_intersect1d_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:2515(_maybe_coerce_values)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:210(ndim)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\common.py:145(validate_header_arg)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1423(_has_complex_date_col)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:211(_normalize)
        1    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:835(_sort_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\linalg\linalg.py:200(_assert_stacked_square)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:50(isna)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\compat\numpy\function.py:45(__call__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\common.py:198(is_fsspec_url)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:3299(_make_date_converter)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:120(set_height_ratios)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\PngImagePlugin.py:265(__init__)
        3    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\shape_base.py:1243(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:272(inferred_type)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:347(dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1407(<setcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:3875(_extract_dialect)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:596(set_snap)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:284(get_edgecolor)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:780(_update_y1)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:703(num2)
        1    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        1    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        2    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\common.py:174(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\tight_bbox.py:37(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\_pylab_helpers.py:34(get_fig_manager)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\missing.py:64(clean_fill_method)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:381(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\__init__.py:1189(get_backend)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\__init__.py:1207(is_interactive)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\patches.py:3703(get_mutation_scale)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1541(Done)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:92(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\offsetbox.py:837(set_minimumdescent)
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\multiarray.py:990(unravel_index)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:1199(_validate_usecols_arg)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:2134(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:3971(_validate_skipfooter)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\figure.py:1059(fixitems)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\projections\__init__.py:19(get_projection_class)
        2    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        5    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:164(_is_all_dates)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1611(index)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\io\parsers.py:423(_validate_names)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:799(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\colors.py:114(_sanitize_extrema)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\artist.py:959(set_in_layout)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2075(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_subplots.py:83(get_subplotspec)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2249(use_sticky_edges)
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _imp.lock_held}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\BmpImagePlugin.py:277(DibImageFile)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\traitlets\traitlets.py:2175(validate)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\multiarray.py:75(empty_like)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4096(_get_engine_target)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:78(_validate_dtype)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\internals\managers.py:173(blklocs)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1994(draw)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\tight_bbox.py:31(<lambda>)
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\contextlib.py:703(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\numeric.py:319(_full_like_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2876(_prod_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\nanops.py:174(_get_fill_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\base.py:397(ndim)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1737(transform_path_non_affine)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2083(inverted)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\backend_bases.py:2732(destroy)
        1    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingEncoder' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.is_finalizing}
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\linalg\linalg.py:310(_solve_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\lib\polynomial.py:40(_poly_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1304(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:1724(transform_non_affine)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\transforms.py:2079(get_affine)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\matplotlib\gridspec.py:699(num2)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\PIL\ImageFile.py:79(_tilesort)
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'islower' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\urllib\parse.py:99(_noop)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\multiarray.py:634(result_type)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1701(_ravel_dispatcher)
